"COURSE_IDNUMBER","COURSE_SHORTNAME","COURSE_FULLNAME","COURSE_SUMMARY","COURSE_TAGS","COURSE_VISIBLE","COURSE_THUMBNAIL","COURSE_CATEGORYIDNUMBER","COURSE_CATEGORYNAME","EXTERNAL_NAME","EXTERNAL_INTRO","EXTERNAL_CONTENT","EXTERNAL_MARKCOMPLETEEXTERNALLY"
"https://xapi.percipio.com/xapi/lc/d938fd67-b2bb-4770-b089-cd2c97b9e34c","TestPrep: ITIL(r) 4 Foundation (d938fd67-b2bb-4770-b089-cd2c97b9e34c)","TestPrep: ITIL(r) 4 Foundation","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the ITIL(r) 4 Foundation exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|Customer Service|Customer Service: Core Concepts & Methods|IT Services|ITIL(r)|Infrastructure & Operations","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","9a39dfd0-ff66-11e6-812a-21571e043ebc_en-US","ITIL(r) [English(United States)]","TestPrep: ITIL(r) 4 Foundation","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the ITIL(r) 4 Foundation exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/fVkNqJoVfSqge"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: ITIL(r) 4 Foundation"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for the ITIL(r) 4 Foundation exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/fVkNqJoVfSqge"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/f1da7d7c-acc1-47c2-a41e-79dfead6d1ed","TestPrep: Certified Ethical Hacker (CEH) v10 (f1da7d7c-acc1-47c2-a41e-79dfead6d1ed)","TestPrep: Certified Ethical Hacker (CEH) v10","Language: English(United States)<br/>Type: TestPrep<br/>The following practice exam will help you prepare for taking the 312-50: Certified Ethical Hacker v10 certification exam. Use Learn Mode to help validate your knowledge and understanding on an exam objective basis.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|Certified Ethical Hacker|Core|EC-Council","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","f859e1b5-845c-4112-95e8-4fa3baf27919_en-US","Certified Ethical Hacker [English(United States)]","TestPrep: Certified Ethical Hacker (CEH) v10","Language: English(United States)<br/>Type: TestPrep<br/>The following practice exam will help you prepare for taking the 312-50: Certified Ethical Hacker v10 certification exam. Use Learn Mode to help validate your knowledge and understanding on an exam objective basis.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/qH_ogkkcvM-dI"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: Certified Ethical Hacker (CEH) v10"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>The following practice exam will help you prepare for taking the 312-50: Certified Ethical Hacker v10 certification exam. Use Learn Mode to help validate your knowledge and understanding on an exam objective basis.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/qH_ogkkcvM-dI"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/427b78af-5cbf-47eb-adf2-ba410452c44c","TestPrep: PMI Agile Certified Practitioner (427b78af-5cbf-47eb-adf2-ba410452c44c)","TestPrep: PMI Agile Certified Practitioner","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the PMI Agile Certified Practitioner (PMI-ACP) certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|Agile Project Management Bootcamp|PMI-ACP(r)|Project Management|Project Management Bootcamps|Project Management Institute (PMI)®|Skillsoft Bootcamps|Software Craft|Software Dev Practices","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","0febb6f1-2c3e-11e7-83d1-dba0327abefc_en-US","PMI-ACP(r) [English(United States)]","TestPrep: PMI Agile Certified Practitioner","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the PMI Agile Certified Practitioner (PMI-ACP) certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/9qiDvVWVm0f"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: PMI Agile Certified Practitioner"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for the PMI Agile Certified Practitioner (PMI-ACP) certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/9qiDvVWVm0f"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/57b5932a-2a7d-4c2f-8cd5-715c42028fd5","TestPrep: CompTIA Linux+ XK0-004 (57b5932a-2a7d-4c2f-8cd5-715c42028fd5)","TestPrep: CompTIA Linux+ XK0-004","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam XK0-004. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|CompTIA|CompTIA Linux+|Infrastructure","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","44324b71-2c1d-11e7-83d1-dba0327abefc_en-US","CompTIA Linux+ [English(United States)]","TestPrep: CompTIA Linux+ XK0-004","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam XK0-004. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/uN3G-kmR6ZKZ"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: CompTIA Linux+ XK0-004"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam XK0-004. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/uN3G-kmR6ZKZ"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/b66d476b-5d57-41cc-bafd-fea507094429","TestPrep: CompTIA IT Fundamentals FC0-U61 (b66d476b-5d57-41cc-bafd-fea507094429)","TestPrep: CompTIA IT Fundamentals FC0-U61","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam FC0-U61 Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|CompTIA|CompTIA IT Fundamentals+|Core","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","27695164-9699-47f9-997e-755b81d56c9c_en-US","CompTIA IT Fundamentals+ [English(United States)]","TestPrep: CompTIA IT Fundamentals FC0-U61","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam FC0-U61 Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/8oD1vnQo4PO8Z"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: CompTIA IT Fundamentals FC0-U61"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam FC0-U61 Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/8oD1vnQo4PO8Z"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/26f91574-4f2a-4413-a48c-5b19934f402f","TestPrep: Systems Security Certified Practitioner (SSCP) 2018 (26f91574-4f2a-4413-a48c-5b19934f402f)","TestPrep: Systems Security Certified Practitioner (SSCP) 2018","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the SSCP exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","TestPrep|English(United States)|(ISC)2|Systems Security|Systems Security Certified Practitioner (SSCP)","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","bd86db01-2b71-11e7-bbbf-3b6e78cef3cf_en-US","Systems Security Certified Practitioner (SSCP) [English(United States)]","TestPrep: Systems Security Certified Practitioner (SSCP) 2018","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the SSCP exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 3 years ago<br/>","<a href=""https://share.percipio.com/cd/zlG0PPTB9c6N"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: Systems Security Certified Practitioner (SSCP) 2018"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for the SSCP exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 3 years ago<br/><a href=""https://share.percipio.com/cd/zlG0PPTB9c6N"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/7b3e107b-4121-4735-be8f-ca54979178ab","TestPrep: Windows 10 (MD-100) (7b3e107b-4121-4735-be8f-ca54979178ab)","TestPrep: Windows 10 (MD-100)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam MD-100: Windows 10. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","TestPrep|English(United States)|Cloud Services Bootcamps|Microsoft|Microsoft 365 Certified Associate|Microsoft 365 Certified: Modern Desktop Administrator Associate|Skillsoft Bootcamps|Windows 10 (MD-100) Bootcamp","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","16a103bc-db23-4c18-9d42-a6c468b2d9cd_en-US","Windows 10 (MD-100) Bootcamp [English(United States)]","TestPrep: Windows 10 (MD-100)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam MD-100: Windows 10. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","<a href=""https://share.percipio.com/cd/gnrzYYW9GIH-V"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: Windows 10 (MD-100)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam MD-100: Windows 10. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 2 years ago<br/><a href=""https://share.percipio.com/cd/gnrzYYW9GIH-V"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/1257380d-ed42-46a9-88e2-c4852d28674c","TestPrep: Cisco Certified Network Associate (CCNA) (1257380d-ed42-46a9-88e2-c4852d28674c)","TestPrep: Cisco Certified Network Associate (CCNA)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 200-301. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","TestPrep|English(United States)|Associate|Cisco|Cisco Certified Network Associate (CCNA)","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","e3c94210-2b82-11e7-9830-d3d97c50e537_en-US","Cisco Certified Network Associate (CCNA) [English(United States)]","TestPrep: Cisco Certified Network Associate (CCNA)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 200-301. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","<a href=""https://share.percipio.com/cd/Citubl5aib7h"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: Cisco Certified Network Associate (CCNA)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam 200-301. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 2 years ago<br/><a href=""https://share.percipio.com/cd/Citubl5aib7h"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/d8a398f0-f285-4a5e-99b9-8747d2ede6f6","TestPrep: 1Z0-071 Oracle Database SQL (d8a398f0-f285-4a5e-99b9-8747d2ede6f6)","TestPrep: 1Z0-071 Oracle Database SQL","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 1Z0-071. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","TestPrep|English(United States)|Associate|Oracle|Oracle Database 12c Administrator Certified Associate","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","59ced4c0-2c37-11e7-83d1-dba0327abefc_en-US","Oracle Database 12c Administrator Certified Associate [English(United States)]","TestPrep: 1Z0-071 Oracle Database SQL","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 1Z0-071. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","<a href=""https://share.percipio.com/cd/snfRKeh8fjv7p"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: 1Z0-071 Oracle Database SQL"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam 1Z0-071. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 2 years ago<br/><a href=""https://share.percipio.com/cd/snfRKeh8fjv7p"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/cff0b140-de4b-44cb-82c4-dc06bc5b46a8","TestPrep: Project Management Professional (PMP) 2021 Update Aligned (cff0b140-de4b-44cb-82c4-dc06bc5b46a8)","TestPrep: Project Management Professional (PMP) 2021 Update Aligned","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the Project Management Professional (PMP) 2021 Update Aligned certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","TestPrep|English(United States)|PMP ATP Bootcamp: April/May/June NA Cohort|PMP ATP Bootcamp: March/April/May UK and APAC Cohort|PMP(r)|Project Management|Project Management Bootcamps|Project Management Institute (PMI)®|Project Management Professional (PMP) ATP Bootcamp: 5 Day Cohort|Project Management Professional (PMP) ATP Bootcamp: 8 Day NA Cohort","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","22138020-2c3d-11e7-83d1-dba0327abefc_en-US","PMP(r) [English(United States)]","TestPrep: Project Management Professional (PMP) 2021 Update Aligned","Language: English(United States)<br/>Type: TestPrep<br/>Practice for the Project Management Professional (PMP) 2021 Update Aligned certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: 2 years ago<br/>","<a href=""https://share.percipio.com/cd/r93CJcxOl8pg1"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: Project Management Professional (PMP) 2021 Update Aligned"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for the Project Management Professional (PMP) 2021 Update Aligned certification exam. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: 2 years ago<br/><a href=""https://share.percipio.com/cd/r93CJcxOl8pg1"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/881cd028-9194-4544-829e-b8fbe5eedb08","Windows 10: TestPrep Managing Modern Desktops (MD-101) (881cd028-9194-4544-829e-b8fbe5eedb08)","Windows 10: TestPrep Managing Modern Desktops (MD-101)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam MD-101: Managing Modern Desktops. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","TestPrep|English(United States)|Microsoft|Microsoft 365 Certified Associate|Microsoft 365 Certified: Modern Desktop Administrator Associate","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","cec0df3d-6a78-4398-9df8-e590fc4f5e62_en-US","Microsoft 365 Certified: Modern Desktop Administrator Associate [English(United States)]","Windows 10: TestPrep Managing Modern Desktops (MD-101)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam MD-101: Managing Modern Desktops. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","<a href=""https://share.percipio.com/cd/OS1au0XMN9ytD"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep Managing Modern Desktops (MD-101)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam MD-101: Managing Modern Desktops. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: a year ago<br/><a href=""https://share.percipio.com/cd/OS1au0XMN9ytD"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/9fcde9d4-be1e-4907-a181-59c07736b105","TestPrep: CompTIA Security+ (SY0-601) (9fcde9d4-be1e-4907-a181-59c07736b105)","TestPrep: CompTIA Security+ (SY0-601)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam SY0-601. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","TestPrep|English(United States)|CompTIA|CompTIA Security+|CompTIA Security+ Crash Course Bootcamp|Core|Cybersecurity|Security Bootcamps|Skillsoft Bootcamps","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","00acfc61-2c1d-11e7-83d1-dba0327abefc_en-US","CompTIA Security+ [English(United States)]","TestPrep: CompTIA Security+ (SY0-601)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam SY0-601. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","<a href=""https://share.percipio.com/cd/A8B_GtYu5WF7T"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: CompTIA Security+ (SY0-601)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam SY0-601. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: a year ago<br/><a href=""https://share.percipio.com/cd/A8B_GtYu5WF7T"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/e36dc399-ad33-499e-9353-612e577ac5cd","TestPrep: CompTIA A+ 220-1001 (2021 Update) (e36dc399-ad33-499e-9353-612e577ac5cd)","TestPrep: CompTIA A+ 220-1001 (2021 Update)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 220-1001. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","TestPrep|English(United States)|CompTIA|CompTIA A+|Core","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","79e72911-2c14-11e7-83d1-dba0327abefc_en-US","CompTIA A+ [English(United States)]","TestPrep: CompTIA A+ 220-1001 (2021 Update)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam 220-1001. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","<a href=""https://share.percipio.com/cd/sUhaH219uTr1v"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: CompTIA A+ 220-1001 (2021 Update)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam 220-1001. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: a year ago<br/><a href=""https://share.percipio.com/cd/sUhaH219uTr1v"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/2d1c03cd-2a8e-4cab-85c9-5654f9b9cb24","TestPrepImp lementing Cisco IP Switched Networks (SWITCH) (2d1c03cd-2a8e-4cab-85c9-5654f9b9cb24)","TestPrepImp lementing Cisco IP Switched Networks (SWITCH)","Language: English(United States)<br/>Type: TestPrep<br/>TestPrep for retired SWITCH exam.<br/>Last Updated: a year ago<br/>","TestPrep|English(United States)|Cisco Switching|Infrastructure & Operations|Network Operations","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","3c6503b1-28ee-11e7-be30-5f1e2723d3ee_en-US","Cisco Switching [English(United States)]","TestPrepImp lementing Cisco IP Switched Networks (SWITCH)","Language: English(United States)<br/>Type: TestPrep<br/>TestPrep for retired SWITCH exam.<br/>Last Updated: a year ago<br/>","<a href=""https://share.percipio.com/cd/vxXqHgzn0Z0N"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrepImp lementing Cisco IP Switched Networks (SWITCH)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>TestPrep for retired SWITCH exam.<br/><br/>Last Updated: a year ago<br/><a href=""https://share.percipio.com/cd/vxXqHgzn0Z0N"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/lc/46c49a9a-15f5-42bc-89a1-d5a3a0b8c5e1","TestPrep: CompTIA Cloud+ (CV0-003) (46c49a9a-15f5-42bc-89a1-d5a3a0b8c5e1)","TestPrep: CompTIA Cloud+ (CV0-003)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam CV0-003. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","TestPrep|English(United States)|CompTIA|CompTIA Cloud+|Infrastructure","1","https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400","efbd24b0-2c22-11e7-83d1-dba0327abefc_en-US","CompTIA Cloud+ [English(United States)]","TestPrep: CompTIA Cloud+ (CV0-003)","Language: English(United States)<br/>Type: TestPrep<br/>Practice for exam CV0-003. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/>Last Updated: a year ago<br/>","<a href=""https://share.percipio.com/cd/FoVbhwa3YLby"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/public/images/testprep/modality/testprep.jpg?width=400"" alt=""TestPrep: CompTIA Cloud+ (CV0-003)"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: TestPrep<br/><br/>Practice for exam CV0-003. Assess your readiness by using Exam Mode or further prepare using Learn Mode which provides immediate feedback and explanations.<br/><br/>Last Updated: a year ago<br/><a href=""https://share.percipio.com/cd/FoVbhwa3YLby"" target=""_blank"">Launch</a><br/>","1"
"https://xapi.percipio.com/xapi/course/a46db44e-5572-4b45-b743-b7d64bf9e6d6","Strength under Pressure: Building Perseverance and Resilience (a46db44e-5572-4b45-b743-b7d64bf9e6d6)","Strength under Pressure: Building Perseverance and Resilience","Language: English(United States)<br/>Type: Course<br/>The world today is dynamic, exciting, and challenging. Success depends on much more than ability, technology, and skills. Perseverance backed by resilience can be the game changer in overcoming setbacks and accomplishing tasks successfully. An adaptive mindset helps to focus through distractions and stress, while resilience provides the strength to bounce back. In this course, you will learn to develop personal resiliency, adaptability, and perseverance. You will explore the habits and resources needed to sustain perseverance. You will learn the strategies that can make perseverance a habit and ways to build resilience. You will also explore how to use your resilience to persevere in the face of setbacks and challenges.<br/>Last Updated: 3 days ago<br/>","Course|English(United States)|Individual Professional Performance|Professional Improvement|Working Remotely","1","https://cdn2.percipio.com/public/c/course/images/saved/a46db44e-5572-4b45-b743-b7d64bf9e6d6/ce01b79c-57db-48dc-bd6a-97f4d715edb1/modality/ce01b79c-57db-48dc-bd6a-97f4d715edb1.jpg?width=400","3a13566c-d330-429d-bbbe-896dfd4a983f_en-US","Working Remotely [English(United States)]","Strength under Pressure: Building Perseverance and Resilience","Language: English(United States)<br/>Type: Course<br/>The world today is dynamic, exciting, and challenging. Success depends on much more than ability, technology, and skills. Perseverance backed by resilience can be the game changer in overcoming setbacks and accomplishing tasks successfully. An adaptive mindset helps to focus through distractions and stress, while resilience provides the strength to bounce back. In this course, you will learn to develop personal resiliency, adaptability, and perseverance. You will explore the habits and resources needed to sustain perseverance. You will learn the strategies that can make perseverance a habit and ways to build resilience. You will also explore how to use your resilience to persevere in the face of setbacks and challenges.<br/>Last Updated: 3 days ago<br/>","<a href=""https://share.percipio.com/cd/iQ-okhb3xvD1_"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/course/images/saved/a46db44e-5572-4b45-b743-b7d64bf9e6d6/ce01b79c-57db-48dc-bd6a-97f4d715edb1/modality/ce01b79c-57db-48dc-bd6a-97f4d715edb1.jpg?width=400"" alt=""Strength under Pressure: Building Perseverance and Resilience"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Course<br/><br/>The world today is dynamic, exciting, and challenging. Success depends on much more than ability, technology, and skills. Perseverance backed by resilience can be the game changer in overcoming setbacks and accomplishing tasks successfully. An adaptive mindset helps to focus through distractions and stress, while resilience provides the strength to bounce back. In this course, you will learn to develop personal resiliency, adaptability, and perseverance. You will explore the habits and resources needed to sustain perseverance. You will learn the strategies that can make perseverance a habit and ways to build resilience. You will also explore how to use your resilience to persevere in the face of setbacks and challenges.<br/><br/>Last Updated: 3 days ago<br/><a href=""https://share.percipio.com/cd/iQ-okhb3xvD1_"" target=""_blank"">Launch</a><br/>","1"
