COURSE_IDNUMBER,COURSE_SHORTNAME,COURSE_FULLNAME,COURSE_SUMMARY,COURSE_TAGS,COURSE_VISIBLE,COURSE_THUMBNAIL,COURSE_CATEGORYIDNUMBER,COURSE_CATEGORYNAME,EXTERNAL_NAME,EXTERNAL_INTRO,EXTERNAL_CONTENT,EXTERNAL_MARKCOMPLETEEXTERNALLY
https://xapi.percipio.com/xapi/book/280115a7-0df6-4233-b005-4b611cf5219c,MIT Sloan Management Review Article on Three Proactive Response Strategies to COVID-19 Business Challenges (280115a7-0df6-4233-b005-4b611cf5219c),MIT Sloan Management Review Article on Three Proactive Response Strategies to COVID-19 Business Challenges,"Language: English(United States)<br/>Type: Book Summary<br/>By: Heidi Bjerkan, Michael Wade<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review identifies three generic response strategies to match organizational infrastructure with emerging market trends.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151241/cover-images/d84f13e0-5650-419a-ab51-25ef4ac9460b/modality/d84f13e0-5650-419a-ab51-25ef4ac9460b.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Three Proactive Response Strategies to COVID-19 Business Challenges,"Language: English(United States)<br/>Type: Book Summary<br/>By: Heidi Bjerkan, Michael Wade<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review identifies three generic response strategies to match organizational infrastructure with emerging market trends.","<a href=""https://share.percipio.com/cd/O7vQzAyePMbV"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151241/cover-images/d84f13e0-5650-419a-ab51-25ef4ac9460b/modality/d84f13e0-5650-419a-ab51-25ef4ac9460b.jpg?width=400"" alt=""MIT Sloan Management Review Article on Three Proactive Response Strategies to COVID-19 Business Challenges"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Heidi Bjerkan, Michael Wade<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review identifies three generic response strategies to match organizational infrastructure with emerging market trends.<br/><a href=""https://share.percipio.com/cd/O7vQzAyePMbV"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/4b4c83ca-9659-4293-96f2-ab257de9062c,MIT Sloan Management Review Article on Is the COVID-19 Outbreak a Black Swan or the New Normal? (4b4c83ca-9659-4293-96f2-ab257de9062c),MIT Sloan Management Review Article on Is the COVID-19 Outbreak a Black Swan or the New Normal?,Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Winston<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review talks about how the new challenges we face while we continue to grasp the scale of this pandemic point to more permanent changes we must make in our lives and how we do business.,Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151235/cover-images/d97bdcc7-621c-4c14-968f-8dd46e7e1e25/modality/d97bdcc7-621c-4c14-968f-8dd46e7e1e25.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Is the COVID-19 Outbreak a Black Swan or the New Normal?,Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Winston<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review talks about how the new challenges we face while we continue to grasp the scale of this pandemic point to more permanent changes we must make in our lives and how we do business.,"<a href=""https://share.percipio.com/cd/MoUoVZljT8lI"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151235/cover-images/d97bdcc7-621c-4c14-968f-8dd46e7e1e25/modality/d97bdcc7-621c-4c14-968f-8dd46e7e1e25.jpg?width=400"" alt=""MIT Sloan Management Review Article on Is the COVID-19 Outbreak a Black Swan or the New Normal?"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Andrew Winston<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review talks about how the new challenges we face while we continue to grasp the scale of this pandemic point to more permanent changes we must make in our lives and how we do business.<br/><a href=""https://share.percipio.com/cd/MoUoVZljT8lI"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/5a187bef-a1ee-470b-b97b-83e41686cc09,MIT Sloan Management Review Article on Is It Time to Rethink Globalized Supply Chains? (5a187bef-a1ee-470b-b97b-83e41686cc09),MIT Sloan Management Review Article on Is It Time to Rethink Globalized Supply Chains?,Language: English(United States)<br/>Type: Book Summary<br/>By: Willy Shih<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how the COVID-19 pandemic should be a wake-up call for managers and prompt them to consider actions that will improve their resilience to future shocks.,Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151234/cover-images/49fdb49a-8c74-4ef4-9b8a-a892fd821614/modality/49fdb49a-8c74-4ef4-9b8a-a892fd821614.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Is It Time to Rethink Globalized Supply Chains?,Language: English(United States)<br/>Type: Book Summary<br/>By: Willy Shih<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how the COVID-19 pandemic should be a wake-up call for managers and prompt them to consider actions that will improve their resilience to future shocks.,"<a href=""https://share.percipio.com/cd/_lUbYfCmiLii"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151234/cover-images/49fdb49a-8c74-4ef4-9b8a-a892fd821614/modality/49fdb49a-8c74-4ef4-9b8a-a892fd821614.jpg?width=400"" alt=""MIT Sloan Management Review Article on Is It Time to Rethink Globalized Supply Chains?"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Willy Shih<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review discusses how the COVID-19 pandemic should be a wake-up call for managers and prompt them to consider actions that will improve their resilience to future shocks.<br/><a href=""https://share.percipio.com/cd/_lUbYfCmiLii"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/5f4ab44c-3e8f-448c-b583-02e7edaae447,MIT Sloan Management Review Article on How Leaders Delude Themselves About Disruption (5f4ab44c-3e8f-448c-b583-02e7edaae447),MIT Sloan Management Review Article on How Leaders Delude Themselves About Disruption,"Language: English(United States)<br/>Type: Book Summary<br/>By: Michael Putz, Scott D. Anthony<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review explains leadership delusions about disruption and offers ways to help leaders avoid self-sabotage.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151230/cover-images/7cbc6c27-1e5d-4757-ad17-b62fbe40552c/modality/7cbc6c27-1e5d-4757-ad17-b62fbe40552c.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on How Leaders Delude Themselves About Disruption,"Language: English(United States)<br/>Type: Book Summary<br/>By: Michael Putz, Scott D. Anthony<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review explains leadership delusions about disruption and offers ways to help leaders avoid self-sabotage.","<a href=""https://share.percipio.com/cd/KoSZp_JGMh66"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151230/cover-images/7cbc6c27-1e5d-4757-ad17-b62fbe40552c/modality/7cbc6c27-1e5d-4757-ad17-b62fbe40552c.jpg?width=400"" alt=""MIT Sloan Management Review Article on How Leaders Delude Themselves About Disruption"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Michael Putz, Scott D. Anthony<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review explains leadership delusions about disruption and offers ways to help leaders avoid self-sabotage.<br/><a href=""https://share.percipio.com/cd/KoSZp_JGMh66"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/61731341-e04a-4aff-9448-8db1c0ada9b4,MIT Sloan Management Review Article on Sustaining Sustainability (61731341-e04a-4aff-9448-8db1c0ada9b4),MIT Sloan Management Review Article on Sustaining Sustainability,"Language: English(United States)<br/>Type: Book Summary<br/>By: Gregory Unruh<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you’ll learn that investing in the intangibles are what keep sustainability policies alive — and evolving.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151239/cover-images/1e82d61a-3459-4e5c-b113-751ee031d12f/modality/1e82d61a-3459-4e5c-b113-751ee031d12f.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Sustaining Sustainability,"Language: English(United States)<br/>Type: Book Summary<br/>By: Gregory Unruh<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you’ll learn that investing in the intangibles are what keep sustainability policies alive — and evolving.","<a href=""https://share.percipio.com/cd/FE8tNtOQFs0k"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151239/cover-images/1e82d61a-3459-4e5c-b113-751ee031d12f/modality/1e82d61a-3459-4e5c-b113-751ee031d12f.jpg?width=400"" alt=""MIT Sloan Management Review Article on Sustaining Sustainability"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Gregory Unruh<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>In this article from MIT Sloan Management Review, you’ll learn that investing in the intangibles are what keep sustainability policies alive — and evolving.<br/><a href=""https://share.percipio.com/cd/FE8tNtOQFs0k"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/7f9f759f-be3e-4795-987e-59330b38f736,MIT Sloan Management Review Article on Using Scenario Planning to Reshape Strategy (7f9f759f-be3e-4795-987e-59330b38f736),MIT Sloan Management Review Article on Using Scenario Planning to Reshape Strategy,"Language: English(United States)<br/>Type: Book Summary<br/>By: Alejandra Palermo, Jonas Hoffmann, Rafael Ramírez, Steve Churchhouse<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review explains that a new approach to scenario planning can help companies reframe their long-term strategies by developing several plausible scenarios.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151242/cover-images/0276bd67-d255-4546-bc97-3e085d289e6c/modality/0276bd67-d255-4546-bc97-3e085d289e6c.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Using Scenario Planning to Reshape Strategy,"Language: English(United States)<br/>Type: Book Summary<br/>By: Alejandra Palermo, Jonas Hoffmann, Rafael Ramírez, Steve Churchhouse<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review explains that a new approach to scenario planning can help companies reframe their long-term strategies by developing several plausible scenarios.","<a href=""https://share.percipio.com/cd/8QcBHtkwHcN_"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151242/cover-images/0276bd67-d255-4546-bc97-3e085d289e6c/modality/0276bd67-d255-4546-bc97-3e085d289e6c.jpg?width=400"" alt=""MIT Sloan Management Review Article on Using Scenario Planning to Reshape Strategy"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Alejandra Palermo, Jonas Hoffmann, Rafael Ramírez, Steve Churchhouse<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review explains that a new approach to scenario planning can help companies reframe their long-term strategies by developing several plausible scenarios.<br/><a href=""https://share.percipio.com/cd/8QcBHtkwHcN_"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/80adf441-77a0-4ca4-b86f-d471c6486670,MIT Sloan Management Review Article on Preparing for Disruptions Through Early Detection (80adf441-77a0-4ca4-b86f-d471c6486670),MIT Sloan Management Review Article on Preparing for Disruptions Through Early Detection,Language: English(United States)<br/>Type: Book Summary<br/>By: Yossi Sheffi<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how a company can substantially increase its resilience by improving its ability to detect — and respond to — disruptions quickly.,Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151238/cover-images/5c1cc283-4920-4b22-8be3-a08045a6379d/modality/5c1cc283-4920-4b22-8be3-a08045a6379d.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on Preparing for Disruptions Through Early Detection,Language: English(United States)<br/>Type: Book Summary<br/>By: Yossi Sheffi<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how a company can substantially increase its resilience by improving its ability to detect — and respond to — disruptions quickly.,"<a href=""https://share.percipio.com/cd/2g7gIsZU2G_t"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151238/cover-images/5c1cc283-4920-4b22-8be3-a08045a6379d/modality/5c1cc283-4920-4b22-8be3-a08045a6379d.jpg?width=400"" alt=""MIT Sloan Management Review Article on Preparing for Disruptions Through Early Detection"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Yossi Sheffi<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review discusses how a company can substantially increase its resilience by improving its ability to detect — and respond to — disruptions quickly.<br/><a href=""https://share.percipio.com/cd/2g7gIsZU2G_t"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/82854778-606b-4af4-897e-77a19ab5a180,"The Profit of Kindness: How to Influence Others, Establish Trust, and Build Lasting Business Relationships (82854778-606b-4af4-897e-77a19ab5a180)","The Profit of Kindness: How to Influence Others, Establish Trust, and Build Lasting Business Relationships","Language: English(United States)<br/>Type: Book Summary<br/>By: Jill Lublin<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781632650726<br/>The Profit of Kindness shows leaders how acting with kindness toward everyone will create stronger work environments and more productive staff. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/135644/cover-images/6cfc4b4c-29a4-435f-8b01-d6332f60d0f9/modality/6cfc4b4c-29a4-435f-8b01-d6332f60d0f9.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],"The Profit of Kindness: How to Influence Others, Establish Trust, and Build Lasting Business Relationships","Language: English(United States)<br/>Type: Book Summary<br/>By: Jill Lublin<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781632650726<br/>The Profit of Kindness shows leaders how acting with kindness toward everyone will create stronger work environments and more productive staff. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.","<a href=""https://share.percipio.com/cd/NeJJmJeEY03g"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/135644/cover-images/6cfc4b4c-29a4-435f-8b01-d6332f60d0f9/modality/6cfc4b4c-29a4-435f-8b01-d6332f60d0f9.jpg?width=400"" alt=""The Profit of Kindness: How to Influence Others, Establish Trust, and Build Lasting Business Relationships"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Jill Lublin<br/>Copyright: Skillsoft (c) 2018<br/>ISBN: 9781632650726<br/><br/>The Profit of Kindness shows leaders how acting with kindness toward everyone will create stronger work environments and more productive staff. In this Summary, we discuss the salient points of the book based on our interpretation of its contents.<br/><a href=""https://share.percipio.com/cd/NeJJmJeEY03g"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/9405c1cd-1a05-47be-8bf2-a8254db844d5,MIT Sloan Management Review Article on How to Make Your (Now Virtual) Event Shine (9405c1cd-1a05-47be-8bf2-a8254db844d5),MIT Sloan Management Review Article on How to Make Your (Now Virtual) Event Shine,"Language: English(United States)<br/>Type: Book Summary<br/>By: Nancy Duarte<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review offers seven tips will help you make your online presentation interesting, interactive, and specific for your audience.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151232/cover-images/4701fb5d-47f4-4366-94c0-a290c995ed57/modality/4701fb5d-47f4-4366-94c0-a290c995ed57.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on How to Make Your (Now Virtual) Event Shine,"Language: English(United States)<br/>Type: Book Summary<br/>By: Nancy Duarte<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review offers seven tips will help you make your online presentation interesting, interactive, and specific for your audience.","<a href=""https://share.percipio.com/cd/KPXFwrxg-I8t"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151232/cover-images/4701fb5d-47f4-4366-94c0-a290c995ed57/modality/4701fb5d-47f4-4366-94c0-a290c995ed57.jpg?width=400"" alt=""MIT Sloan Management Review Article on How to Make Your (Now Virtual) Event Shine"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Nancy Duarte<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review offers seven tips will help you make your online presentation interesting, interactive, and specific for your audience.<br/><a href=""https://share.percipio.com/cd/KPXFwrxg-I8t"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/a2b81b4e-8425-4b76-bbd6-2563c6701b28,MIT Sloan Management Review Article on A Long Time Until the Economic New Normal (a2b81b4e-8425-4b76-bbd6-2563c6701b28),MIT Sloan Management Review Article on A Long Time Until the Economic New Normal,"Language: English(United States)<br/>Type: Book Summary<br/>By: Alec Levenson<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you'll learn that it is likely that full recovery of economic activity, including GDP growth, jobs, and unemployment, will take at least a year, and likely much longer.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151226/cover-images/3f890893-e331-4c33-acad-6a6d4a15ebe6/modality/3f890893-e331-4c33-acad-6a6d4a15ebe6.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on A Long Time Until the Economic New Normal,"Language: English(United States)<br/>Type: Book Summary<br/>By: Alec Levenson<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>In this article from MIT Sloan Management Review, you'll learn that it is likely that full recovery of economic activity, including GDP growth, jobs, and unemployment, will take at least a year, and likely much longer.","<a href=""https://share.percipio.com/cd/vEh-gmQuwuuI"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151226/cover-images/3f890893-e331-4c33-acad-6a6d4a15ebe6/modality/3f890893-e331-4c33-acad-6a6d4a15ebe6.jpg?width=400"" alt=""MIT Sloan Management Review Article on A Long Time Until the Economic New Normal"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Alec Levenson<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>In this article from MIT Sloan Management Review, you&#39;ll learn that it is likely that full recovery of economic activity, including GDP growth, jobs, and unemployment, will take at least a year, and likely much longer.<br/><a href=""https://share.percipio.com/cd/vEh-gmQuwuuI"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/d68e4738-4581-458f-8baf-6bdaf4c70f4d,MIT Sloan Management Review Article on How Companies Can Respond to the Coronavirus (d68e4738-4581-458f-8baf-6bdaf4c70f4d),MIT Sloan Management Review Article on How Companies Can Respond to the Coronavirus,"Language: English(United States)<br/>Type: Book Summary<br/>By: Charlotta Sirén, Dietmar Grichnik, Joakim Wincent, Michael Hudecheck<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review provides insight from the companies and employees at ground zero of the COVID-19 outbreak into what works in a time of crisis — and what doesn’t.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151229/cover-images/558d4ab4-4e30-41eb-ad68-54efd90a5289/modality/558d4ab4-4e30-41eb-ad68-54efd90a5289.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on How Companies Can Respond to the Coronavirus,"Language: English(United States)<br/>Type: Book Summary<br/>By: Charlotta Sirén, Dietmar Grichnik, Joakim Wincent, Michael Hudecheck<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review provides insight from the companies and employees at ground zero of the COVID-19 outbreak into what works in a time of crisis — and what doesn’t.","<a href=""https://share.percipio.com/cd/-t-RjmCJFJXjZ"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151229/cover-images/558d4ab4-4e30-41eb-ad68-54efd90a5289/modality/558d4ab4-4e30-41eb-ad68-54efd90a5289.jpg?width=400"" alt=""MIT Sloan Management Review Article on How Companies Can Respond to the Coronavirus"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Charlotta Sirén, Dietmar Grichnik, Joakim Wincent, Michael Hudecheck<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review provides insight from the companies and employees at ground zero of the COVID-19 outbreak into what works in a time of crisis — and what doesn’t.<br/><a href=""https://share.percipio.com/cd/-t-RjmCJFJXjZ"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/d794a106-001c-4c12-8da6-a24df46aff58,MIT Sloan Management Review Article on How Vigilant Companies Gain an Edge in Turbulent Times (d794a106-001c-4c12-8da6-a24df46aff58),MIT Sloan Management Review Article on How Vigilant Companies Gain an Edge in Turbulent Times,"Language: English(United States)<br/>Type: Book Summary<br/>By: George S. Day, Paul J.H. Schoemaker<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how the costs of being slow to sense threats and opportunities on the competitive horizon can be devastating.",Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151233/cover-images/830ea7ca-abc4-4763-b949-19399aae7e8d/modality/830ea7ca-abc4-4763-b949-19399aae7e8d.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on How Vigilant Companies Gain an Edge in Turbulent Times,"Language: English(United States)<br/>Type: Book Summary<br/>By: George S. Day, Paul J.H. Schoemaker<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review discusses how the costs of being slow to sense threats and opportunities on the competitive horizon can be devastating.","<a href=""https://share.percipio.com/cd/H3b6Cwuw3auXU"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151233/cover-images/830ea7ca-abc4-4763-b949-19399aae7e8d/modality/830ea7ca-abc4-4763-b949-19399aae7e8d.jpg?width=400"" alt=""MIT Sloan Management Review Article on How Vigilant Companies Gain an Edge in Turbulent Times"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: George S. Day, Paul J.H. Schoemaker<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review discusses how the costs of being slow to sense threats and opportunities on the competitive horizon can be devastating.<br/><a href=""https://share.percipio.com/cd/H3b6Cwuw3auXU"" target=""_blank"">Launch</a><br/>",1
https://xapi.percipio.com/xapi/book/ebad841e-f1f6-4252-97b6-1dbdeb2e1304,MIT Sloan Management Review Article on The 11 Sources of Disruption Every Company Must Monitor (ebad841e-f1f6-4252-97b6-1dbdeb2e1304),MIT Sloan Management Review Article on The 11 Sources of Disruption Every Company Must Monitor,Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Webb<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review reveals that seeking out weak signals by intentionally looking through the lenses of macro change is the best possible way to make sure your organization stays ahead of the next wave of disruption.,Book Summary|English(United States)|Business Continuity|Business Strategy|Management,1,https://cdn2.percipio.com/public/c/books/151240/cover-images/ba7e9483-519c-4c59-93e8-f8a4c29c0160/modality/ba7e9483-519c-4c59-93e8-f8a4c29c0160.jpg?width=400,e27c4b77-f05f-4781-8e1a-48926005796d_en-US,Business Continuity [English(United States)],MIT Sloan Management Review Article on The 11 Sources of Disruption Every Company Must Monitor,Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Webb<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/>This article from MIT Sloan Management Review reveals that seeking out weak signals by intentionally looking through the lenses of macro change is the best possible way to make sure your organization stays ahead of the next wave of disruption.,"<a href=""https://share.percipio.com/cd/uu1A2XVn1jPLH"" target=""_blank""><img src=""https://cdn2.percipio.com/public/c/books/151240/cover-images/ba7e9483-519c-4c59-93e8-f8a4c29c0160/modality/ba7e9483-519c-4c59-93e8-f8a4c29c0160.jpg?width=400"" alt=""MIT Sloan Management Review Article on The 11 Sources of Disruption Every Company Must Monitor"" class=""img-responsive""></a><br/><br/>Language: English(United States)<br/>Type: Book Summary<br/>By: Amy Webb<br/>Copyright: MIT Sloan Management Review (c) 2020<br/>ISBN: UnAssigned<br/><br/>This article from MIT Sloan Management Review reveals that seeking out weak signals by intentionally looking through the lenses of macro change is the best possible way to make sure your organization stays ahead of the next wave of disruption.<br/><a href=""https://share.percipio.com/cd/uu1A2XVn1jPLH"" target=""_blank"">Launch</a><br/>",1
